id,price,location,type
1182742,650000.0,mellieħa,apartment
1182743,189000.0,mellieħa,apartment
1182744,198000.0,mellieħa,apartment
1182745,350000.0,mellieħa,penthouse
1182779,145000.0,mellieħa,apartment
1182782,1700000.0,mellieħa,flat
1182783,335000.0,mellieħa,apartment
1182784,189000.0,mellieħa,apartment
1182785,250000.0,mellieħa,apartment
1182786,295000.0,mellieħa,maisonette
1182787,105000.0,mellieħa,apartment
1182789,800000.0,mellieħa,flat
1182790,225000.0,mellieħa,maisonette
1182791,1010000.0,mellieħa,flat
1182792,155000.0,mellieħa,apartment
1182793,140000.0,mellieħa,maisonette
1182794,138000.0,mellieħa,apartment
1182796,185000.0,mellieħa,apartment
1182797,135000.0,mellieħa,flat
1182798,145000.0,mellieħa,flat
1182799,190000.0,mellieħa,penthouse
1182801,350000.0,mellieħa,maisonette
1182802,189000.0,mellieħa,apartment
1182803,135000.0,mellieħa,apartment
1182804,175000.0,mellieħa,apartment
1182805,189000.0,mellieħa,apartment
1182806,510000.0,mellieħa,flat
1182807,280000.0,mellieħa,apartment
1182815,230000.0,mosta,penthouse
1182817,170000.0,mosta,apartment
1182818,370000.0,mosta,house
1182819,189000.0,mosta,apartment
1182820,265000.0,mosta,house
1182821,195000.0,mosta,house
1182822,765000.0,mosta,house
1182823,275000.0,mosta,penthouse
1182824,270000.0,mosta,maisonette
1182825,375000.0,mosta,house
1182826,143000.0,mosta,apartment
1182827,189000.0,mosta,apartment
1182828,228000.0,mosta,apartment
1182829,775000.0,mosta,villa
1182830,200000.0,mosta,apartment
1182831,180000.0,mosta,house
1182833,260000.0,mosta,apartment
1182834,145000.0,mosta,apartment
1182835,280000.0,mosta,maisonette
1182836,370000.0,mosta,house
1182837,1300000.0,mosta,house
1182838,260000.0,mosta,penthouse
1182839,250000.0,mosta,apartment
1182840,185000.0,msida,apartment
1182841,133000.0,msida,apartment
1182843,190000.0,msida,maisonette
1182844,245000.0,msida,apartment
1182845,369000.0,msida,apartment
1182846,174000.0,msida,maisonette
1182847,150000.0,msida,apartment
1182848,425000.0,msida,apartment
1182849,154000.0,msida,apartment
1182850,130000.0,msida,apartment
1182854,285000.0,birgu,apartment
1182856,225000.0,naxxar,apartment
1182857,195000.0,naxxar,apartment
1182858,370000.0,naxxar,house
1182860,249000.0,naxxar,maisonette
1182861,380000.0,naxxar,maisonette
1182862,260000.0,naxxar,maisonette
1182863,185000.0,naxxar,apartment
1182864,189000.0,naxxar,apartment
1182866,282000.0,naxxar,house
1182867,455500.0,naxxar,house
1182868,183000.0,naxxar,apartment
1182869,189000.0,naxxar,apartment
1182870,195000.0,naxxar,apartment
1182871,360000.0,naxxar,house
1182872,160000.0,naxxar,apartment
1182873,370000.0,naxxar,house
1182885,149000.0,pietà,apartment
1182886,295000.0,pietà,apartment
1182892,138500.0,birżebbuġa,maisonette
1182893,398000.0,qawra,penthouse
1182894,185000.0,qawra,apartment
1182895,112000.0,qawra,apartment
1182896,105000.0,qawra,apartment
1182897,144000.0,qawra,apartment
1182898,200000.0,qawra,apartment
1182899,131000.0,qawra,apartment
1182900,99000.0,qawra,flat
1182901,395000.0,qawra,penthouse
1182902,116500.0,qawra,apartment
1182903,190000.0,qawra,penthouse
1182905,105000.0,qawra,apartment
1182907,390000.0,qawra,house
1182908,140000.0,qawra,apartment
1182909,240000.0,qawra,maisonette
1182910,260000.0,qawra,penthouse
1182911,185000.0,qawra,apartment
1182912,130000.0,qawra,apartment
1182913,240000.0,qormi,maisonette
1182914,370000.0,qormi,house
1182915,165000.0,qormi,maisonette
1182916,53000.0,qormi,house
1182934,580000.0,isla,house
1182940,365000.0,sliema,apartment
1182941,365000.0,sliema,apartment
1182942,395000.0,sliema,apartment
1182943,189000.0,sliema,apartment
1182945,189000.0,sliema,apartment
1182946,189000.0,sliema,apartment
1182947,189000.0,sliema,apartment
1182948,189000.0,sliema,apartment
1182949,290000.0,sliema,apartment
1182950,425000.0,sliema,apartment
1182951,189000.0,sliema,apartment
1182952,189000.0,sliema,apartment
1182953,370000.0,sliema,house
1182954,395000.0,sliema,apartment
1182956,330000.0,sliema,apartment
1182957,245000.0,sliema,apartment
1182958,450000.0,sliema,apartment
1182959,450000.0,sliema,apartment
1182960,395000.0,sliema,apartment
1182961,189000.0,sliema,apartment
1182962,249000.0,sliema,apartment
1182963,370000.0,sliema,house
1182964,720000.0,sliema,apartment
1182965,1395000.0,sliema,penthouse
1182966,750000.0,sliema,apartment
1182967,578000.0,sliema,apartment
1182969,395000.0,sliema,apartment
1182970,380000.0,sliema,apartment
1182971,550000.0,sliema,apartment
1182972,460000.0,sliema,apartment
1182973,360000.0,sliema,flat
1182974,475000.0,sliema,house
1182975,291000.0,sliema,apartment
1182976,189000.0,sliema,apartment
1182977,415000.0,sliema,apartment
1182978,199000.0,sliema,house
1182979,189000.0,sliema,apartment
1182980,189000.0,sliema,apartment
1182982,390000.0,st julians,apartment
1182983,189000.0,st julians,apartment
1182984,450000.0,st julians,maisonette
1182985,275000.0,st julians,apartment
1182987,275000.0,st julians,apartment
1182988,350000.0,st julians,apartment
1182989,956000.0,st julians,villa
1182990,350000.0,st julians,apartment
1182991,240000.0,st julians,apartment
1182992,245000.0,st julians,apartment
1182993,585000.0,st julians,apartment
1182994,190000.0,st julians,apartment
1182995,495000.0,st julians,penthouse
1182996,359000.0,st julians,apartment
1182998,340000.0,st julians,apartment
1182999,295000.0,st julians,apartment
1183001,450000.0,st paul's bay,apartment
1183002,185000.0,st paul's bay,apartment
1183003,215000.0,st paul's bay,apartment
1183004,220000.0,st paul's bay,penthouse
1183005,245000.0,st paul's bay,maisonette
1183006,295000.0,st paul's bay,maisonette
1183007,180000.0,st paul's bay,penthouse
1183008,185000.0,st paul's bay,apartment
1183009,128000.0,st paul's bay,penthouse
1183010,80000.0,st paul's bay,apartment
1183011,210000.0,st paul's bay,penthouse
1183012,149000.0,st paul's bay,apartment
1183013,154000.0,st paul's bay,apartment
1183014,112500.0,st paul's bay,apartment
1183015,105000.0,st paul's bay,apartment
1183016,100000.0,st paul's bay,maisonette
1183017,185000.0,st paul's bay,penthouse
1183018,480000.0,st paul's bay,penthouse
1183019,135000.0,st paul's bay,apartment
1183020,138000.0,st paul's bay,apartment
1183021,195000.0,st paul's bay,apartment
1183022,189000.0,st paul's bay,apartment
1183023,490000.0,st venera,house
1183024,125000.0,st venera,apartment
1183025,138000.0,st venera,apartment
1183027,160000.0,st venera,apartment
1183028,189000.0,st venera,apartment
1183029,649000.0,st venera,apartment
1183030,138500.0,st venera,apartment
1183031,175000.0,st venera,penthouse
1183032,234000.0,swatar,apartment
1183033,170000.0,swatar,apartment
1183049,189000.0,ibraġ,apartment
1183050,275000.0,ibraġ,maisonette
1183051,275000.0,ibraġ,maisonette
1183052,450000.0,ibraġ,house
1183064,275000.0,st julians,apartment
1183066,265000.0,valletta,apartment
1183067,259000.0,valletta,apartment
1183068,1888000.0,valletta,house
1183069,1400000.0,valletta,house
1183070,275000.0,valletta,apartment
1183072,690000.0,birgu,house
1183074,379000.0,xemxija,apartment
1183075,189000.0,xemxija,apartment
1183076,439000.0,xemxija,apartment
1183077,189000.0,xemxija,apartment
1183078,189000.0,xemxija,apartment
1183079,375000.0,xemxija,apartment
1183080,350000.0,xemxija,apartment
1183081,239000.0,xemxija,apartment
1183084,160000.0,żabbar,maisonette
1183085,320000.0,żabbar,house
1183086,189000.0,żabbar,apartment
1183087,225000.0,żabbar,maisonette
1183088,145000.0,żabbar,apartment
1183089,128000.0,żabbar,apartment
1183090,134000.0,żabbar,penthouse
1183091,158000.0,żabbar,maisonette
1183092,158000.0,żabbar,penthouse
1183093,107000.0,żabbar,apartment
1183094,120000.0,żabbar,apartment
1183095,161500.0,żabbar,maisonette
1183096,183000.0,żabbar,maisonette
1183097,225000.0,żabbar,house
1183098,350000.0,żabbar,house
1183099,89000.0,żabbar,apartment
1183100,168000.0,żabbar,maisonette
1183101,370000.0,żabbar,house
1183102,110000.0,żabbar,apartment
1183103,165000.0,żabbar,maisonette
1182488,210000.0,buġibba,penthouse
1182489,128000.0,buġibba,maisonette
1182490,166000.0,gozo,penthouse
1182491,140000.0,gozo,apartment
1182492,95000.0,gozo,apartment
1182493,589000.0,gozo,house
1182494,260000.0,gozo,house
1182495,150000.0,gozo,apartment
1182497,175000.0,mosta,apartment
1182467,450000.0,sliema,apartment
1182468,215000.0,st julians,penthouse
1182446,530000.0,sliema,apartment
1182447,375000.0,sliema,apartment
1182399,189000.0,baħar iċ-ċagħaq,apartment
1182401,198000.0,gozo,penthouse
1182402,195000.0,gozo,apartment
1182403,90000.0,gozo,maisonette
1182404,190000.0,gżira,apartment
1182405,225000.0,gżira,apartment
1182408,190000.0,msida,penthouse
1182409,620000.0,st julians,apartment
1182410,180000.0,pietà,apartment
1182412,215000.0,st julians,penthouse
1182413,1400000.0,valletta,house
1182387,585000.0,st julians,apartment
1193089,165000.0,msida,apartment
1193091,339000.0,sliema,apartment
1192333,530000.0,attard,house
1192335,480000.0,attard,house
1192337,370000.0,attard,house
1192339,205000.0,attard,apartment
1192340,530000.0,attard,house
1192341,850000.0,attard,flat
1192342,760000.0,attard,flat
1192343,225000.0,attard,maisonette
1192344,225000.0,attard,maisonette
1192345,370000.0,attard,penthouse
1192346,480000.0,attard,villa
1192347,140000.0,attard,apartment
1192349,530000.0,attard,house
1192350,189000.0,attard,apartment
1192351,225000.0,attard,maisonette
1192353,265000.0,baħar iċ-ċagħaq,apartment
1192354,5500000.0,baħar iċ-ċagħaq,villa
1192355,400000.0,baħar iċ-ċagħaq,maisonette
1192356,390000.0,baħar iċ-ċagħaq,maisonette
1192357,185000.0,baħar iċ-ċagħaq,apartment
1192358,189000.0,baħrija,apartment
1192359,160000.0,baħrija,apartment
1192370,888000.0,birgu,flat
1192372,290000.0,birkirkara,maisonette
1192374,370000.0,birkirkara,house
1192376,189000.0,birkirkara,apartment
1192377,185000.0,birkirkara,apartment
1192379,149000.0,birkirkara,apartment
1192380,160000.0,birkirkara,apartment
1192382,128000.0,birkirkara,apartment
1192383,370000.0,birkirkara,house
1192384,190000.0,birkirkara,house
1192385,269000.0,birżebbuġa,maisonette
1192386,165000.0,birżebbuġa,apartment
1192387,175000.0,birżebbuġa,maisonette
1192388,760000.0,birżebbuġa,apartment
1192389,151900.0,birżebbuġa,apartment
1192390,189000.0,buġibba,apartment
1192391,295000.0,buġibba,apartment
1192392,290000.0,buġibba,apartment
1192393,395000.0,buġibba,apartment
1192394,180000.0,buġibba,apartment
1192395,430000.0,buġibba,house
1192396,200000.0,buġibba,apartment
1192397,135000.0,buġibba,apartment
1192399,180000.0,bormla,house
1192400,188000.0,bormla,apartment
1192441,495000.0,gozo,house
1192442,94500.0,gozo,apartment
1192443,169500.0,gozo,apartment
1192444,245000.0,gozo,house
1192445,260000.0,gozo,apartment
1192446,189000.0,gozo,apartment
1192449,244000.0,gozo,apartment
1192450,85000.0,gozo,apartment
1192451,178500.0,gozo,penthouse
1192452,127000.0,gozo,apartment
1192453,357000.0,gozo,apartment
1192454,189000.0,gozo,apartment
1192455,354000.0,gozo,house
1192456,110000.0,gozo,penthouse
1192457,220000.0,gozo,house
1192458,165000.0,gozo,apartment
1192459,110000.0,gozo,apartment
1192460,275000.0,gozo,apartment
1192462,149000.0,pietà,apartment
1192463,170000.0,pietà,maisonette
1192464,149000.0,pietà,apartment
1192466,189000.0,pietà,apartment
1192468,275000.0,gżira,penthouse
1192470,165000.0,gżira,apartment
1192471,159000.0,gżira,apartment
1192472,135000.0,gżira,apartment
1192473,185000.0,gżira,apartment
1192475,185000.0,gżira,apartment
1192492,159000.0,lija,apartment
1192493,220000.0,lija,apartment
1192494,239000.0,lija,house
1192495,239000.0,lija,house
1192496,600000.0,lija,house
1192497,158000.0,lija,apartment
1192509,189000.0,mellieħa,apartment
1192510,210000.0,mellieħa,apartment
1192511,265000.0,mellieħa,apartment
1192512,260000.0,mellieħa,apartment
1192513,210000.0,mellieħa,apartment
1192514,210000.0,mellieħa,apartment
1192515,245000.0,mellieħa,apartment
1192545,1200000.0,mellieħa,villa
1192547,260000.0,mellieħa,penthouse
1192548,495000.0,mellieħa,apartment
1192549,176000.0,mellieħa,apartment
1192550,975000.0,mellieħa,flat
1192551,1200000.0,mellieħa,villa
1192552,140000.0,mellieħa,maisonette
1192553,225000.0,mellieħa,maisonette
1192554,180000.0,mellieħa,apartment
1192555,154000.0,mellieħa,penthouse
1192556,1350000.0,mellieħa,flat
1192557,295000.0,mellieħa,maisonette
1192558,975000.0,mellieħa,flat
1192559,260000.0,mellieħa,penthouse
1192560,189000.0,mellieħa,apartment
1192561,210000.0,mellieħa,apartment
1192562,370000.0,mellieħa,house
1192563,310000.0,mellieħa,penthouse
1192564,295000.0,mellieħa,maisonette
1192565,260000.0,mellieħa,penthouse
1192566,189000.0,mellieħa,apartment
1192567,217000.0,mellieħa,maisonette
1192568,225000.0,mellieħa,apartment
1192569,285000.0,mellieħa,house
1192570,510000.0,mellieħa,flat
1192575,175000.0,mosta,maisonette
1192576,250000.0,mosta,apartment
1192577,191000.0,mosta,apartment
1192578,189000.0,mosta,apartment
1192579,271000.0,mosta,penthouse
1192580,528000.0,mosta,house
1192582,260000.0,mosta,penthouse
1192583,260000.0,mosta,penthouse
1192584,260000.0,mosta,apartment
1192585,172000.0,mosta,apartment
1192586,189000.0,mosta,apartment
1192587,210000.0,mosta,maisonette
1192588,189000.0,mosta,apartment
1192589,225000.0,mosta,maisonette
1192590,225000.0,mosta,maisonette
1192591,175000.0,mosta,maisonette
1192592,189000.0,mosta,apartment
1192597,595000.0,msida,house
1192598,189000.0,msida,apartment
1192600,245000.0,msida,penthouse
1192602,189000.0,msida,apartment
1192604,595000.0,msida,house
1192605,165000.0,msida,penthouse
1192606,185000.0,msida,apartment
1192607,185000.0,msida,apartment
1192608,195000.0,msida,maisonette
1192610,309000.0,msida,apartment
1192611,115000.0,msida,apartment
1192612,115000.0,msida,apartment
1192613,80000.0,msida,apartment
1192614,160000.0,msida,apartment
1192615,372000.0,msida,house
1192616,220000.0,msida,apartment
1192617,196000.0,msida,house
1192618,175000.0,msida,apartment
1192619,205000.0,msida,apartment
1192620,340000.0,msida,apartment
1192622,198000.0,naxxar,apartment
1192623,220000.0,naxxar,penthouse
1192624,189000.0,naxxar,apartment
1192625,189000.0,naxxar,apartment
1192626,840000.0,naxxar,house
1192627,224000.0,naxxar,apartment
1192628,875000.0,naxxar,house
1192629,185000.0,naxxar,apartment
1192630,170000.0,naxxar,apartment
1192631,595000.0,naxxar,house
1192633,199000.0,naxxar,house
1192634,510000.0,naxxar,house
1192635,600000.0,naxxar,house
1192643,164000.0,pietà,apartment
1192645,189000.0,pietà,apartment
1192646,98500.0,pietà,apartment
1192647,200000.0,pietà,apartment
1192648,140000.0,pietà,apartment
1192649,190000.0,pietà,penthouse
1192656,279000.0,qawra,maisonette
1192657,290000.0,qawra,penthouse
1192658,200000.0,qawra,apartment
1192660,160000.0,qawra,apartment
1192661,155000.0,qawra,apartment
1192662,120000.0,qawra,apartment
1192663,160000.0,qawra,apartment
1192664,140000.0,qawra,apartment
1192665,145000.0,qawra,penthouse
1192666,180000.0,qawra,apartment
1192667,135000.0,qawra,apartment
1192668,365000.0,qawra,apartment
1192669,380000.0,qawra,house
1192671,170000.0,qawra,apartment
1192672,185000.0,qawra,apartment
1192673,140000.0,qawra,apartment
1192674,130000.0,qawra,maisonette
1192675,155000.0,qawra,apartment
1192676,225000.0,qawra,maisonette
1192677,137000.0,qawra,apartment
1192678,160000.0,qawra,maisonette
1192679,370000.0,qormi,house
1192680,339000.0,qormi,apartment
1192681,115000.0,qormi,penthouse
1192683,123000.0,qormi,apartment
1192714,400000.0,isla,house
1192715,213000.0,isla,house
1192716,125000.0,isla,house
1192724,338000.0,sliema,apartment
1192725,260000.0,sliema,apartment
1192726,245000.0,sliema,apartment
1192727,270000.0,sliema,apartment
1192729,375000.0,sliema,apartment
1192731,990000.0,sliema,apartment
1192732,189000.0,sliema,apartment
1192733,1295000.0,sliema,penthouse
1192734,325000.0,sliema,apartment
1192735,325000.0,sliema,apartment
1192736,535000.0,sliema,house
1192738,335000.0,sliema,apartment
1192739,1350000.0,sliema,apartment
1192740,435000.0,sliema,apartment
1192741,249000.0,sliema,apartment
1192742,850000.0,sliema,apartment
1192743,530000.0,sliema,house
1192744,695000.0,sliema,house
1192745,385000.0,sliema,maisonette
1192746,249000.0,sliema,apartment
1192747,189000.0,sliema,apartment
1192748,499000.0,sliema,house
1192749,360000.0,sliema,maisonette
1192750,189000.0,sliema,apartment
1192751,435000.0,sliema,apartment
1192752,720000.0,sliema,house
1192753,390000.0,sliema,apartment
1192754,475000.0,sliema,apartment
1192755,370000.0,sliema,house
1192756,250000.0,sliema,apartment
1192757,375000.0,sliema,apartment
1192758,370000.0,sliema,house
1192759,990000.0,sliema,apartment
1192760,189000.0,sliema,apartment
1192761,468000.0,sliema,apartment
1192762,180000.0,sliema,apartment
1192763,1050000.0,sliema,apartment
1192764,495000.0,sliema,penthouse
1192765,189000.0,sliema,apartment
1192766,650000.0,sliema,maisonette
1192767,720000.0,sliema,house
1192768,370000.0,sliema,house
1192769,420000.0,sliema,house
1192770,189000.0,sliema,apartment
1192771,189000.0,sliema,apartment
1192772,285000.0,st julians,apartment
1192775,430000.0,st julians,apartment
1192776,225000.0,st julians,maisonette
1192777,435000.0,st julians,maisonette
1192778,290000.0,st julians,apartment
1192779,290000.0,st julians,penthouse
1192780,240000.0,st julians,apartment
1192781,270000.0,st julians,penthouse
1192782,429000.0,st julians,apartment
1192783,189000.0,st julians,apartment
1192785,645000.0,st julians,penthouse
1192786,279000.0,st julians,apartment
1192787,285000.0,st julians,apartment
1192788,210000.0,st julians,apartment
1192789,250000.0,st julians,apartment
1192790,475000.0,st julians,apartment
1192791,599000.0,st julians,apartment
1192792,189000.0,st julians,apartment
1192793,435000.0,st julians,maisonette
1192794,239000.0,st julians,apartment
1192795,340000.0,st julians,apartment
1192796,425000.0,st julians,apartment
1192797,250000.0,st julians,apartment
1192798,345000.0,st julians,apartment
1192799,475000.0,st julians,apartment
1192800,349000.0,st julians,apartment
1192801,530000.0,st julians,house
1192802,319000.0,st julians,apartment
1192803,210000.0,st julians,apartment
1192804,260000.0,st julians,penthouse
1192805,550000.0,st julians,house
1192806,189000.0,st julians,apartment
1192808,130000.0,st paul's bay,apartment
1192809,450000.0,st paul's bay,apartment
1192810,189000.0,st paul's bay,apartment
1192811,81000.0,st paul's bay,apartment
1192812,150000.0,st paul's bay,apartment
1192813,295000.0,st paul's bay,apartment
1192814,210000.0,st paul's bay,penthouse
1192815,105000.0,st paul's bay,apartment
1192816,159000.0,st paul's bay,apartment
1192817,345000.0,st paul's bay,apartment
1192818,189000.0,st paul's bay,apartment
1192819,159000.0,st paul's bay,apartment
1192820,115000.0,st paul's bay,apartment
1192821,150000.0,st paul's bay,apartment
1192822,100000.0,st paul's bay,apartment
1192823,232900.0,st paul's bay,apartment
1192824,195000.0,st paul's bay,apartment
1192825,130000.0,st paul's bay,apartment
1192827,106000.0,st venera,apartment
1192829,310000.0,st venera,house
1192830,195000.0,st venera,maisonette
1192832,207000.0,st venera,maisonette
1192833,195000.0,st venera,penthouse
1192834,225000.0,st venera,house
1192835,159000.0,st venera,maisonette
1192836,158000.0,st venera,apartment
1192837,80000.0,st venera,house
1192838,155000.0,st venera,apartment
1192839,395000.0,swatar,house
1192855,360000.0,ibraġ,apartment
1192856,265000.0,ibraġ,apartment
1192857,320000.0,ibraġ,apartment
1192858,1400000.0,ibraġ,flat
1192859,1420000.0,ibraġ,villa
1192860,340000.0,ibraġ,apartment
1192861,1000000.0,ibraġ,villa
1192862,275000.0,ibraġ,apartment
1192863,310000.0,ibraġ,apartment
1192864,310000.0,ibraġ,apartment
1192865,530000.0,ibraġ,house
1192881,265000.0,valletta,apartment
1192882,550000.0,valletta,house
1192883,1060000.0,valletta,apartment
1192884,485000.0,valletta,apartment
1192885,265000.0,valletta,apartment
1192886,1888000.0,valletta,house
1192887,260000.0,valletta,penthouse
1192889,340000.0,valletta,house
1192892,189000.0,birgu,apartment
1192893,155000.0,birgu,maisonette
1192894,189000.0,xemxija,apartment
1192895,189000.0,xemxija,apartment
1192896,210000.0,xemxija,apartment
1192897,365000.0,xemxija,apartment
1192898,175000.0,xemxija,apartment
1192902,380000.0,żabbar,house
1192903,292000.0,żabbar,house
1192904,310000.0,żabbar,house
1192905,325000.0,żabbar,house
1192906,189000.0,żabbar,apartment
1192907,128000.0,żabbar,apartment
1192909,134000.0,żabbar,penthouse
1192910,299000.0,żabbar,maisonette
1192912,109000.0,żabbar,apartment
1192913,155000.0,żabbar,apartment
1192914,147800.0,żabbar,maisonette
1192915,155000.0,żabbar,apartment
1192916,310000.0,żabbar,house
1192917,225000.0,żabbar,maisonette
1192918,155000.0,żabbar,maisonette
1192919,400000.0,żabbar,house
1192920,95000.0,żabbar,house
1192281,169500.0,gozo,apartment
1192282,189000.0,gozo,apartment
1192283,295000.0,gżira,apartment
1192285,1180000.0,mellieħa,villa
1192286,135000.0,qawra,apartment
1192287,365000.0,qawra,apartment
1192288,280000.0,sliema,apartment
1192289,989000.0,sliema,house
1192290,395000.0,swatar,house
1192257,472500.0,baħar iċ-ċagħaq,penthouse
1192258,159000.0,mosta,apartment
1192242,150000.0,gżira,apartment
1192212,170000.0,bormla,maisonette
1192213,220000.0,gozo,house
1192214,186500.0,gozo,house
1192215,600000.0,gozo,house
1192216,189000.0,mellieħa,apartment
1192219,790000.0,naxxar,house
1192220,435000.0,sliema,apartment
1192221,850000.0,sliema,apartment
1192222,500000.0,st julians,apartment
1192223,189000.0,ibraġ,apartment
1143050,115000.0,st paul's bay,penthouse
1142208,370000.0,attard,house
1142209,750000.0,attard,villa
1142210,165000.0,attard,apartment
1142212,325000.0,attard,maisonette
1142213,350000.0,attard,apartment
1142216,175000.0,attard,apartment
1142217,178500.0,attard,penthouse
1142219,450000.0,attard,house
1142220,450000.0,attard,house
1142221,159000.0,attard,apartment
1142222,135000.0,attard,apartment
1142223,290000.0,attard,maisonette
1142225,775000.0,baħar iċ-ċagħaq,villa
1142226,650000.0,baħar iċ-ċagħaq,house
1142227,275000.0,baħar iċ-ċagħaq,maisonette
1142228,260000.0,baħar iċ-ċagħaq,penthouse
1142229,189000.0,baħar iċ-ċagħaq,apartment
1142230,690000.0,baħrija,flat
1142231,191000.0,baħrija,apartment
1142245,225000.0,birgu,maisonette
1142246,325000.0,birgu,apartment
1142247,325000.0,birgu,apartment
1142248,775000.0,birgu,villa
1142249,225000.0,birgu,maisonette
1142251,308000.0,birgu,apartment
1142252,148000.0,birkirkara,apartment
1142253,170000.0,birkirkara,apartment
1142254,150000.0,birkirkara,house
1142255,225000.0,birkirkara,maisonette
1142256,161000.0,birkirkara,apartment
1142257,250000.0,birkirkara,house
1142258,365000.0,birkirkara,apartment
1142259,189000.0,birkirkara,apartment
1142260,108000.0,birkirkara,apartment
1142261,465000.0,birkirkara,house
1142262,145000.0,birkirkara,apartment
1142263,375000.0,birkirkara,house
1142264,99000.0,birżebbuġa,maisonette
1142265,210000.0,birżebbuġa,house
1142267,300000.0,buġibba,penthouse
1142268,55000.0,buġibba,apartment
1142270,90000.0,buġibba,apartment
1142275,160000.0,bormla,house
1142276,286000.0,bormla,apartment
1142277,135000.0,bormla,house
1142278,89000.0,bormla,house
1142279,139000.0,bormla,apartment
1142280,137000.0,bormla,apartment
1142326,375000.0,gozo,house
1142328,450000.0,gozo,house
1142329,205000.0,gozo,apartment
1142330,210000.0,gozo,house
1142331,127000.0,gozo,apartment
1142332,98000.0,gozo,apartment
1142333,135000.0,gozo,penthouse
1142334,100000.0,gozo,maisonette
1142335,290000.0,gozo,house
1142336,450000.0,gozo,house
1142337,385000.0,gozo,house
1142338,88000.0,gozo,apartment
1142339,155000.0,gozo,flat
1142340,370000.0,gozo,house
1142341,85000.0,gozo,apartment
1142342,370000.0,gozo,house
1142343,86000.0,gozo,apartment
1142344,233000.0,gozo,house
1142345,115000.0,gozo,apartment
1142346,180000.0,gozo,maisonette
1142348,188000.0,gozo,apartment
1142349,365000.0,gozo,house
1142350,65000.0,gozo,apartment
1142351,120000.0,gozo,penthouse
1142352,370000.0,gozo,house
1142353,125000.0,gozo,apartment
1142354,180000.0,gozo,house
1142355,370000.0,gozo,house
1142356,189000.0,gozo,apartment
1142357,230000.0,gozo,maisonette
1142358,260000.0,gozo,house
1142359,195000.0,gozo,flat
1142361,75000.0,gozo,apartment
1142364,154000.0,pietà,apartment
1142368,520000.0,gżira,flat
1142369,125000.0,gżira,apartment
1142370,240000.0,gżira,apartment
1142371,235000.0,gżira,apartment
1142372,215000.0,gżira,apartment
1142373,265000.0,gżira,penthouse
1142374,125000.0,gżira,apartment
1142375,125000.0,gżira,apartment
1142376,89000.0,gżira,apartment
1142377,160000.0,gżira,apartment
1142378,160000.0,gżira,apartment
1142379,195000.0,gżira,apartment
1142403,295000.0,lija,flat
1142404,233000.0,lija,apartment
1142406,225000.0,lija,maisonette
1142407,225000.0,lija,apartment
1142408,370000.0,lija,house
1142417,260000.0,mellieħa,penthouse
1142418,235000.0,mellieħa,apartment
1142419,185000.0,mellieħa,maisonette
1142420,680000.0,mellieħa,villa
1142421,238000.0,mellieħa,apartment
1142443,225000.0,mellieħa,maisonette
1142444,189000.0,mellieħa,apartment
1142445,650000.0,mellieħa,villa
1142446,135000.0,mellieħa,flat
1142447,560000.0,mellieħa,villa
1142449,295000.0,mellieħa,flat
1142451,475000.0,mellieħa,apartment
1142452,590000.0,mellieħa,flat
1142454,245000.0,mellieħa,maisonette
1142455,160000.0,mellieħa,penthouse
1142456,475000.0,mellieħa,apartment
1142457,189000.0,mellieħa,apartment
1142458,155000.0,mellieħa,apartment
1142459,156000.0,mellieħa,apartment
1142460,138000.0,mellieħa,apartment
1142461,165000.0,mellieħa,apartment
1142462,170000.0,mellieħa,house
1142470,260000.0,mosta,penthouse
1142471,370000.0,mosta,house
1142472,318000.0,mosta,maisonette
1142473,375000.0,mosta,house
1142475,220000.0,mosta,maisonette
1142476,260000.0,mosta,penthouse
1142477,225000.0,mosta,maisonette
1142478,148000.0,mosta,apartment
1142479,175000.0,mosta,apartment
1142480,385000.0,mosta,house
1142481,385000.0,mosta,penthouse
1142482,330000.0,mosta,house
1142483,740000.0,mosta,house
1142484,191000.0,mosta,maisonette
1142485,202000.0,mosta,apartment
1142486,185000.0,mosta,apartment
1142487,198000.0,mosta,maisonette
1142488,280000.0,mosta,apartment
1142489,189000.0,mosta,apartment
1142490,260000.0,mosta,apartment
1142491,208000.0,mosta,penthouse
1142492,165000.0,mosta,penthouse
1142493,225000.0,mosta,maisonette
1142494,237000.0,mosta,maisonette
1142495,350000.0,mosta,house
1142496,165000.0,mosta,apartment
1142497,370000.0,mosta,house
1142498,190000.0,mosta,maisonette
1142499,372000.0,mosta,house
1142500,165000.0,mosta,penthouse
1142501,345000.0,mosta,penthouse
1142506,190000.0,msida,apartment
1142507,189000.0,msida,apartment
1142508,127200.0,msida,apartment
1142509,88000.0,msida,apartment
1142510,181000.0,msida,maisonette
1142512,130000.0,msida,apartment
1142513,295000.0,msida,flat
1142516,265000.0,msida,apartment
1142517,235000.0,msida,flat
1142518,225000.0,naxxar,maisonette
1142519,448000.0,naxxar,house
1142520,225000.0,naxxar,maisonette
1142521,266500.0,naxxar,penthouse
1142522,855000.0,naxxar,house
1142523,310000.0,naxxar,maisonette
1142524,890000.0,naxxar,house
1142525,425000.0,naxxar,house
1142526,300000.0,naxxar,house
1142527,225000.0,naxxar,maisonette
1142528,225000.0,naxxar,penthouse
1142529,177000.0,naxxar,apartment
1142530,365000.0,naxxar,house
